Transaction_ID,User_ID,Merchant_ID,Amount,Payment_Mode,Transaction_Status,Transaction_Type,Transaction_Date,Location
T318988,U105596,M201729,299.09,AutoPay,Success,P2P,2024-03-07 03:56:38,New Delhi
T318989,U103648,M200616,51.59,AutoPay,Success,P2P,2024-04-30 01:59:40,Malegaon
T318990,U101105,M201959,222.51,AutoPay,Success,P2P,2024-10-04 00:46:03,Malegaon
T318991,U105736,M200710,83.87,Intent,Success,P2P,2024-07-13 20:17:51,Guwahati
T318992,U105812,M200474,1267.76,Intent,Success,P2P,2024-09-16 16:12:56,Ahmednagar
T318993,U103411,M200573,578.62,Intent,Success,P2M,2024-09-20 21:14:03,Cuttack
T318994,U102488,M200795,967.92,Intent,Failed,P2M,2024-09-11 03:18:06,Kirari Suleman Nagar
T318995,U100616,M200507,1138.77,Intent,Success,P2P,2024-04-15 01:08:23,Akola
T318996,U104321,M200591,466.83,UPI,Success,P2M,2024-10-24 01:10:33,Coimbatore
T318997,U102418,M200174,3.31,AutoPay,Success,P2P,2024-09-09 02:39:14,Hindupur
T318998,U100027,M201544,406.05,Intent,Success,P2M,2024-12-04 02:27:42,Panchkula
T318999,U103055,M200691,811.0,UPI,Failed,P2M,2024-11-30 20:08:30,Kishanganj
T319000,U105090,M201294,188.8,AutoPay,Success,P2M,2024-10-08 17:47:23,Chandrapur
T319001,U100015,M201697,1313.82,QR Code,Success,P2M,2024-01-17 13:18:59,Gandhidham
T319002,U103348,M200787,2875.31,Intent,Pending,P2M,2024-02-18 22:28:31,Ambarnath
T319003,U100332,M201741,398.44,QR Code,Success,P2M,2024-08-05 12:58:40,Dindigul
T319004,U104578,M200571,378.83,UPI,Success,P2M,2024-07-02 19:42:41,Udupi
T319005,U104661,M200185,532.38,Intent,Success,P2P,2024-06-14 20:59:09,Agra
T319006,U102161,M200586,417.75,AutoPay,Success,P2M,2024-01-16 13:01:15,Siwan
T319007,U102085,M201117,87.45,UPI,Success,P2M,2024-08-24 23:24:46,Solapur
T319008,U104549,M201602,158.12,AutoPay,Success,P2M,2024-04-07 20:58:53,Gopalpur
T319009,U103953,M200513,112.69,Intent,Success,P2M,2024-05-06 08:33:21,Jaipur
T319010,U102789,M201201,37.43,Intent,Success,P2M,2024-08-08 11:09:38,Sri Ganganagar
T319011,U104261,M200653,75.64,Intent,Failed,P2M,2024-06-13 02:04:29,Gaya
T319012,U106837,M201975,1793.65,AutoPay,Pending,P2M,2024-06-12 08:58:26,Sambhal
T319013,U102252,M201988,404.82,Intent,Success,P2M,2024-01-12 11:46:11,Junagadh
T319014,U104973,M200555,67.28,AutoPay,Success,P2M,2024-02-11 13:42:24,Jorhat
T319015,U100244,M201709,624.3,UPI,Success,P2M,2024-06-07 00:52:10,Thanjavur
T319016,U101894,M201925,323.88,UPI,Success,P2P,2024-05-21 10:03:35,Rajkot
T319017,U101356,M201927,127.23,AutoPay,Success,P2M,2024-04-04 02:48:19,Meerut
T319018,U100942,M200294,1437.38,AutoPay,Success,P2P,2024-12-15 06:15:49,Chinsurah
T319019,U103467,M201254,127.15,AutoPay,Success,P2P,2024-10-15 02:59:22,Amroha
T319020,U106964,M201259,51.34,QR Code,Success,P2P,2024-01-09 09:39:30,Guwahati
T319021,U106650,M201116,115.19,Intent,Success,P2P,2024-05-23 05:59:34,Raichur
T319022,U106048,M201510,1214.8,AutoPay,Success,P2M,2024-06-25 11:59:22,Burhanpur
T319023,U103192,M200043,975.25,QR Code,Success,P2M,2024-07-12 21:33:48,Surendranagar Dudhrej
T319024,U105378,M200538,1123.69,QR Code,Success,P2P,2024-03-28 07:28:27,Jaunpur
T319025,U101745,M201807,1239.54,QR Code,Success,P2P,2024-04-26 01:33:21,Bareilly
T319026,U104505,M201498,40.33,AutoPay,Success,P2M,2024-08-23 03:28:59,Jabalpur
T319027,U102357,M200038,621.24,UPI,Success,P2P,2024-10-18 05:20:02,Raiganj
T319028,U103879,M201408,546.1,QR Code,Success,P2M,2024-03-01 12:31:38,Gwalior
T319029,U103777,M201458,2474.42,Intent,Success,P2P,2024-04-26 21:24:03,Bokaro
T319030,U102115,M201982,627.06,AutoPay,Success,P2M,2024-05-23 06:57:16,Vasai-Virar
T319031,U106257,M200288,785.18,Intent,Success,P2P,2024-12-23 14:50:10,Amaravati
T319032,U102267,M200247,627.61,Intent,Success,P2M,2024-11-08 03:22:08,Baranagar
T319033,U102267,M201585,484.56,QR Code,Success,P2M,2024-08-18 14:42:29,Dibrugarh
T319034,U101496,M200358,402.62,QR Code,Success,P2P,2024-09-21 08:17:54,Jaunpur
T319035,U106873,M201461,1741.1,QR Code,Success,P2M,2024-07-19 00:36:48,Jhansi
T319036,U102796,M201818,1377.12,AutoPay,Success,P2P,2024-03-14 08:00:39,Karnal
T319037,U104481,M200208,287.99,Intent,Success,P2P,2024-07-22 11:04:15,Karnal
T319038,U100929,M200123,167.15,UPI,Success,P2P,2024-08-27 14:31:31,Ramgarh
T319039,U103324,M200974,355.73,QR Code,Pending,P2P,2024-05-30 08:26:23,Tadipatri
T319040,U104500,M201877,685.44,UPI,Success,P2M,2024-07-18 21:32:20,Ambarnath
T319041,U104587,M201784,256.2,QR Code,Success,P2M,2024-03-22 21:04:24,Tinsukia
T319042,U100356,M200402,385.26,AutoPay,Success,P2M,2024-05-12 19:02:26,Agra
T319043,U104310,M200283,177.41,AutoPay,Success,P2P,2024-11-09 14:33:22,Mangalore
T319044,U104064,M200662,279.05,UPI,Failed,P2M,2024-01-22 11:32:24,South Dumdum
T319045,U105499,M200575,1576.72,Intent,Success,P2P,2024-12-28 08:48:04,Gorakhpur
T319046,U103841,M200240,120.95,Intent,Success,P2P,2024-07-09 05:13:28,Bilaspur
T319047,U103930,M200166,2243.0,QR Code,Success,P2M,2024-01-23 05:01:06,Satna
T319048,U104847,M201775,121.38,QR Code,Success,P2M,2024-04-19 05:59:26,Gangtok
T319049,U100826,M200560,192.27,Intent,Success,P2P,2024-02-11 08:34:04,Siliguri
T319050,U105333,M201722,45.6,UPI,Success,P2M,2024-04-04 13:41:59,Motihari
T319051,U105217,M200147,697.36,UPI,Success,P2M,2024-11-22 08:13:28,Bahraich
T319052,U106671,M200700,8.9,Intent,Success,P2M,2024-04-21 12:49:02,Pudukkottai
T319053,U100665,M200622,775.21,QR Code,Success,P2M,2024-10-02 19:31:35,Davanagere
T319054,U106853,M201919,430.35,QR Code,Success,P2M,2024-03-13 16:13:28,Karawal Nagar
T319055,U102028,M200264,690.69,AutoPay,Success,P2M,2024-09-05 08:58:59,Chandigarh
T319056,U103691,M200500,764.21,QR Code,Success,P2M,2024-01-24 16:54:29,Jorhat
T319057,U102582,M200278,66.41,Intent,Success,P2M,2024-06-07 22:07:51,Tiruvottiyur
T319058,U100553,M200748,10.81,QR Code,Success,P2M,2024-09-10 22:53:19,Tezpur
T319059,U105668,M200902,92.42,QR Code,Success,P2M,2024-03-20 10:48:24,Gudivada
T319060,U100327,M200158,242.31,UPI,Success,P2M,2024-05-18 07:08:25,Thanjavur
T319061,U101188,M201083,38.07,AutoPay,Success,P2P,2024-02-29 11:17:40,Bongaigaon
T319062,U100149,M200498,305.08,Intent,Success,P2M,2024-04-22 15:30:36,Sultan Pur Majra
T319063,U105151,M201340,167.8,QR Code,Success,P2M,2024-02-09 05:33:59,Kota
T319064,U104752,M201610,226.15,Intent,Success,P2P,2024-05-15 10:51:46,Bihar Sharif
T319065,U102853,M200487,1409.78,AutoPay,Success,P2P,2024-07-07 22:02:54,Gopalpur
T319066,U101936,M200464,644.17,UPI,Success,P2M,2024-07-03 01:27:35,Erode
T319067,U104388,M200227,536.71,AutoPay,Success,P2M,2024-03-26 21:15:05,Anantapur
T319068,U102736,M200665,530.03,Intent,Success,P2P,2024-12-20 08:03:26,Tadipatri
T319069,U100956,M201379,405.27,Intent,Success,P2P,2024-05-08 22:54:08,Kumbakonam
T319070,U103248,M201489,359.73,UPI,Failed,P2M,2024-11-25 10:03:19,Parbhani
T319071,U105180,M200821,1069.18,Intent,Success,P2M,2024-12-24 13:36:00,Hapur
T319072,U105708,M200798,38.98,QR Code,Success,P2M,2024-02-14 21:24:41,Mira-Bhayandar
T319073,U100415,M200752,170.2,Intent,Success,P2M,2024-08-16 18:06:39,Agra
T319074,U103454,M201250,54.98,QR Code,Success,P2M,2024-06-25 15:54:58,Aligarh
T319075,U102645,M201192,5.56,AutoPay,Success,P2M,2024-12-31 14:36:10,Bareilly
T319076,U103774,M201307,6.98,UPI,Success,P2P,2024-07-23 03:09:25,Arrah
T319077,U106150,M201881,12.15,QR Code,Success,P2P,2024-01-27 16:22:37,Jalandhar
T319078,U105013,M200261,572.44,QR Code,Success,P2M,2024-12-14 20:38:15,Kamarhati
T319079,U100084,M201825,59.06,UPI,Success,P2P,2024-04-21 04:27:42,Hindupur
T319080,U106917,M200859,113.08,QR Code,Success,P2M,2024-01-27 23:32:29,Raichur
T319081,U105052,M200363,271.49,QR Code,Success,P2M,2024-07-18 23:40:26,Amritsar
T319082,U105517,M201544,156.84,Intent,Success,P2M,2024-10-23 08:50:16,Nadiad
T319083,U101935,M201884,848.31,AutoPay,Success,P2M,2024-08-24 01:12:10,Anantapuram
T319084,U105890,M200097,488.36,AutoPay,Success,P2P,2024-10-31 19:00:15,Bidhannagar
T319085,U101416,M201035,202.71,QR Code,Success,P2M,2024-01-30 20:30:26,Tiruvottiyur
T319086,U101070,M200783,191.2,UPI,Success,P2M,2024-11-17 09:44:58,Rajpur Sonarpur
T319087,U103412,M200582,575.52,Intent,Success,P2P,2024-03-20 18:11:35,Anantapuram
T319088,U101521,M200926,93.57,Intent,Success,P2P,2024-12-16 11:53:02,Anantapur
T319089,U106749,M201440,164.63,QR Code,Success,P2M,2024-10-12 11:51:04,Kavali
T319090,U101501,M201524,218.04,Intent,Success,P2M,2024-02-18 19:18:16,Siliguri
T319091,U104091,M200134,303.16,UPI,Success,P2M,2024-02-17 16:20:00,Raiganj
T319092,U106569,M200258,105.69,UPI,Success,P2P,2024-12-28 00:57:42,Bellary
T319093,U102473,M200915,85.53,QR Code,Success,P2M,2024-04-27 02:36:39,Bahraich
T319094,U100735,M200516,2300.59,QR Code,Success,P2M,2024-01-05 06:12:57,Bellary
T319095,U102838,M201986,1222.06,UPI,Pending,P2M,2024-01-10 01:03:35,Morena
T319096,U102562,M201774,370.77,UPI,Success,P2P,2024-07-26 17:07:25,Thane
T319097,U105248,M201317,725.26,AutoPay,Success,P2P,2024-11-27 19:37:14,Nagpur
T319098,U103906,M201870,560.43,UPI,Success,P2M,2024-10-26 18:37:39,Raipur
T319099,U101272,M201634,39.04,Intent,Success,P2M,2024-05-29 20:55:41,Proddatur
T319100,U104836,M201463,364.8,AutoPay,Success,P2M,2024-04-02 12:18:37,Srinagar
T319101,U101862,M200150,101.62,AutoPay,Success,P2M,2024-07-08 00:32:31,Patiala
T319102,U104226,M201504,438.61,QR Code,Success,P2M,2024-03-06 13:12:42,Barasat
T319103,U101763,M201281,31.89,QR Code,Success,P2M,2024-08-02 17:53:45,Shivpuri
T319104,U105808,M200867,88.91,UPI,Success,P2P,2024-09-27 08:19:03,North Dumdum
T319105,U104418,M201172,760.98,UPI,Success,P2P,2024-07-22 10:10:27,Sambalpur
T319106,U100822,M200973,926.54,QR Code,Success,P2M,2024-12-27 08:29:29,Shimla
T319107,U100542,M200141,1190.06,Intent,Success,P2M,2024-10-02 04:37:36,Ahmedabad
T319108,U106209,M200250,1135.19,QR Code,Pending,P2P,2024-03-03 00:18:53,Panihati
T319109,U102765,M200957,1187.73,QR Code,Success,P2P,2024-11-01 09:06:25,Tiruchirappalli
T319110,U105951,M201769,49.75,AutoPay,Success,P2P,2024-11-06 03:20:32,Erode
T319111,U102078,M200906,538.65,QR Code,Success,P2P,2024-04-07 18:36:37,Dhanbad
T319112,U100884,M200643,603.75,AutoPay,Success,P2M,2024-12-10 15:50:19,Shimla
T319113,U104286,M201070,156.12,AutoPay,Failed,P2M,2024-12-30 00:29:20,Kolkata
T319114,U103649,M201395,2476.0,UPI,Success,P2M,2024-01-31 15:29:03,Raebareli
T319115,U104510,M200093,168.32,AutoPay,Success,P2M,2024-12-09 23:53:44,Nagaon
T319116,U105934,M200760,427.7,QR Code,Success,P2M,2024-03-03 17:22:18,Indore
T319117,U106890,M200355,1029.25,QR Code,Success,P2P,2024-05-28 05:12:05,Gwalior
T319118,U105909,M200531,170.67,QR Code,Success,P2M,2024-11-14 11:22:21,Anantapuram
T319119,U103571,M200691,466.34,QR Code,Success,P2M,2024-08-16 07:01:22,Moradabad
T319120,U103933,M201295,636.51,AutoPay,Success,P2M,2024-05-21 20:09:20,Singrauli
T319121,U105856,M201452,492.7,AutoPay,Success,P2P,2024-01-12 19:59:35,Jammu
T319122,U103666,M200647,260.41,Intent,Success,P2P,2024-01-14 06:29:33,Machilipatnam
T319123,U105165,M201772,1447.99,Intent,Success,P2P,2024-02-15 04:22:27,Motihari
T319124,U101721,M200701,473.77,UPI,Success,P2P,2024-07-10 06:51:02,Shivpuri
T319125,U100374,M200723,127.03,QR Code,Success,P2P,2024-08-08 08:19:49,Raebareli
T319126,U100557,M200916,820.28,UPI,Success,P2M,2024-05-01 02:34:30,Rewa
T319127,U101280,M200063,533.38,AutoPay,Success,P2M,2024-05-30 00:20:46,Pallavaram
T319128,U103423,M201895,57.99,AutoPay,Success,P2M,2024-07-16 05:17:13,Mango
T319129,U106040,M200925,162.96,QR Code,Success,P2M,2024-01-26 09:40:45,Bhavnagar
T319130,U105692,M201187,86.07,UPI,Failed,P2M,2024-09-25 09:49:19,Saharanpur
T319131,U101128,M201412,37.72,AutoPay,Success,P2P,2024-01-28 12:48:36,Mysore
T319132,U101360,M201492,130.81,AutoPay,Success,P2M,2024-11-29 23:44:16,Raurkela Industrial Township
T319133,U103597,M201573,162.96,AutoPay,Success,P2P,2024-04-03 12:52:34,Sultan Pur Majra
T319134,U105420,M200726,314.17,QR Code,Success,P2M,2024-03-31 22:28:29,Anantapur
T319135,U101100,M201554,1741.14,Intent,Success,P2M,2024-05-23 14:22:59,Durgapur
T319136,U101534,M200765,1434.72,Intent,Success,P2M,2024-06-11 06:38:03,Akola
T319137,U105349,M201609,700.57,AutoPay,Success,P2M,2024-03-02 13:49:58,Bongaigaon
T319138,U105798,M200922,519.95,QR Code,Success,P2M,2024-07-05 20:52:19,Kollam
T319139,U102625,M200652,1471.31,UPI,Success,P2M,2024-01-28 07:07:15,Mysore
T319140,U104127,M200904,76.84,AutoPay,Success,P2P,2024-09-22 01:29:11,Narasaraopet
T319141,U101631,M201040,200.49,QR Code,Pending,P2M,2024-05-27 04:09:39,Jorhat
T319142,U100057,M200606,402.96,AutoPay,Success,P2M,2024-11-27 17:29:27,Kolkata
T319143,U101127,M200745,840.83,AutoPay,Failed,P2P,2024-01-07 19:52:09,Chennai
T319144,U100311,M200939,488.8,QR Code,Success,P2P,2024-07-18 14:20:36,Sambalpur
T319145,U103717,M201324,827.4,QR Code,Pending,P2M,2024-02-02 04:13:52,Ludhiana
T319146,U105848,M200087,83.07,AutoPay,Success,P2M,2024-04-01 02:43:32,Farrukhabad
T319147,U102001,M201833,107.05,Intent,Success,P2P,2024-06-23 13:18:24,Guna
T319148,U102737,M200562,674.62,UPI,Success,P2P,2024-06-01 09:53:39,Bhopal
T319149,U105493,M201268,214.1,Intent,Success,P2M,2024-03-15 09:53:05,Jorhat
T319150,U105878,M201490,286.43,QR Code,Failed,P2P,2024-03-25 02:59:54,South Dumdum
T319151,U103877,M201465,784.3,UPI,Success,P2M,2024-07-09 09:55:15,Moradabad
T319152,U102282,M201136,36.3,UPI,Success,P2P,2024-01-18 16:58:12,Nagaon
T319153,U106786,M200441,91.95,AutoPay,Success,P2P,2024-04-15 00:19:20,Howrah
T319154,U103183,M201949,175.35,Intent,Success,P2P,2024-07-24 07:49:47,Udupi
T319155,U105508,M201924,1074.9,QR Code,Success,P2M,2024-07-05 23:02:34,Thane
T319156,U101431,M201031,259.5,QR Code,Success,P2P,2024-07-05 03:27:41,Jodhpur
T319157,U103125,M201572,145.25,UPI,Success,P2M,2024-10-25 03:00:35,Nagaon
T319158,U104897,M200558,567.27,Intent,Success,P2M,2024-08-09 06:46:36,Coimbatore
T319159,U104334,M201123,15.38,Intent,Success,P2M,2024-07-16 12:57:37,Nellore
T319160,U101775,M201368,746.06,QR Code,Success,P2M,2024-01-22 02:42:10,Korba
T319161,U101318,M201708,598.49,Intent,Success,P2P,2024-06-06 06:02:40,Ajmer
T319162,U104207,M200752,28.33,UPI,Success,P2M,2024-10-25 11:18:00,Orai
T319163,U103159,M200900,344.61,QR Code,Success,P2P,2024-08-08 10:24:22,Ajmer
T319164,U106619,M200480,258.88,AutoPay,Success,P2P,2024-12-01 05:43:05,Davanagere
T319165,U106447,M200702,86.07,AutoPay,Success,P2P,2024-03-11 02:30:13,Nellore
T319166,U101328,M201365,83.64,UPI,Success,P2M,2024-05-23 06:29:09,Satna
T319167,U104385,M200942,87.29,Intent,Success,P2M,2024-10-23 02:10:51,Patiala
T319168,U106351,M201257,457.72,QR Code,Success,P2P,2024-08-30 04:42:05,Ajmer
T319169,U103974,M200792,93.83,UPI,Success,P2M,2024-01-10 11:56:14,Srinagar
T319170,U105905,M201258,30.72,QR Code,Success,P2M,2024-03-23 06:08:00,Medininagar
T319171,U104677,M200125,1580.03,QR Code,Success,P2P,2024-04-22 01:30:18,Bongaigaon
T319172,U104465,M200689,19.98,UPI,Success,P2M,2024-10-10 22:37:57,Ballia
T319173,U100219,M200476,545.17,AutoPay,Success,P2P,2024-03-10 02:17:46,Akola
T319174,U103302,M200684,1374.69,QR Code,Success,P2M,2024-01-27 18:24:04,Aizawl
T319175,U106945,M200371,19.34,QR Code,Failed,P2M,2024-03-08 12:04:35,Kamarhati
T319176,U102866,M201143,1686.77,QR Code,Success,P2M,2024-02-18 16:08:56,Katihar
T319177,U101896,M200541,348.92,UPI,Success,P2M,2024-12-17 15:44:23,Vasai-Virar
T319178,U104444,M200559,768.76,UPI,Success,P2M,2024-05-16 06:18:17,Kochi
T319179,U102302,M200178,490.58,AutoPay,Success,P2M,2024-05-21 11:54:18,Jalandhar
T319180,U104547,M201117,479.66,QR Code,Failed,P2P,2024-06-19 02:56:25,Hubli–Dharwad
T319181,U106285,M200566,777.38,UPI,Success,P2P,2024-04-27 10:46:39,Tadipatri
T319182,U104184,M200747,33.84,QR Code,Success,P2M,2024-01-13 16:15:41,Jorhat
T319183,U104966,M200950,249.11,AutoPay,Success,P2M,2024-12-19 14:56:21,Tezpur
T319184,U105255,M200301,1746.13,Intent,Success,P2P,2024-04-05 07:35:22,Orai
T319185,U103726,M201822,28.07,Intent,Success,P2M,2024-06-24 23:22:34,Gaya
T319186,U102042,M201441,152.45,Intent,Success,P2M,2024-09-24 11:26:01,Nandyal
T319187,U105970,M201883,557.53,AutoPay,Success,P2P,2024-05-11 12:05:31,Mahbubnagar
T319188,U100522,M200585,52.92,UPI,Success,P2M,2024-05-23 23:38:19,Rourkela
T319189,U102707,M201475,384.66,QR Code,Success,P2M,2024-08-09 23:07:08,Jaipur
T319190,U102998,M201440,624.78,UPI,Success,P2M,2024-12-03 23:03:12,Bikaner
T319191,U103921,M201847,708.21,Intent,Success,P2P,2024-03-24 04:04:01,Ramagundam
T319192,U100909,M201977,411.84,Intent,Success,P2P,2024-05-15 09:56:27,Bally
T319193,U104537,M201145,347.2,QR Code,Success,P2M,2024-01-01 08:34:01,Ramgarh
T319194,U104133,M200056,625.69,QR Code,Success,P2M,2024-11-04 15:48:40,Vijayanagaram
T319195,U101880,M201808,78.36,AutoPay,Success,P2M,2024-01-23 20:18:21,Tiruchirappalli
T319196,U103279,M201023,570.53,QR Code,Pending,P2M,2024-06-21 02:15:51,Firozabad
T319197,U104305,M201162,1258.17,UPI,Success,P2M,2024-11-25 10:16:07,Muzaffarnagar
T319198,U102560,M201222,574.04,UPI,Success,P2M,2024-04-23 22:02:33,Guntur
T319199,U105696,M200720,23.81,QR Code,Success,P2P,2024-10-27 06:34:38,Kumbakonam
T319200,U103072,M201808,352.6,UPI,Success,P2M,2024-10-10 04:28:29,Machilipatnam
T319201,U103826,M201384,647.82,UPI,Success,P2M,2024-09-12 06:25:02,Tadepalligudem
T319202,U105076,M201673,22.1,Intent,Success,P2M,2024-06-27 15:54:29,Bettiah
T319203,U104476,M200409,718.16,Intent,Success,P2M,2024-11-21 17:27:31,Chandrapur
T319204,U102875,M200645,165.37,QR Code,Success,P2P,2024-05-28 20:38:00,Tirupati
T319205,U105656,M201872,444.31,QR Code,Success,P2P,2024-01-24 21:42:07,Bilaspur
T319206,U102906,M201551,1695.78,QR Code,Success,P2P,2024-02-07 17:05:18,Nellore
T319207,U104489,M201638,2642.16,Intent,Success,P2P,2024-09-09 03:25:23,Morena
T319208,U105169,M201266,503.12,UPI,Success,P2M,2024-02-19 09:12:27,Bardhaman
T319209,U104491,M201113,338.13,AutoPay,Success,P2M,2024-04-19 01:48:29,Gudivada
T319210,U105872,M201539,97.82,UPI,Success,P2M,2024-09-03 03:53:35,Gwalior
T319211,U106175,M200061,116.81,AutoPay,Success,P2M,2024-05-29 02:48:42,Yamunanagar
T319212,U100544,M201235,280.36,Intent,Success,P2M,2024-10-29 21:01:56,Bharatpur
T319213,U106855,M200247,605.81,AutoPay,Success,P2M,2024-06-07 23:03:34,Asansol
T319214,U103097,M201727,733.33,QR Code,Success,P2P,2024-04-06 09:02:35,Raipur
T319215,U103625,M200496,125.46,QR Code,Success,P2M,2024-09-25 23:18:36,Akola
T319216,U103505,M200055,383.31,QR Code,Success,P2M,2024-10-23 03:34:50,Cuttack
T319217,U101084,M200458,447.76,QR Code,Success,P2P,2024-03-01 05:45:23,Rewa
T319218,U100552,M200918,1117.83,UPI,Success,P2P,2024-09-30 18:46:41,Katihar
T319219,U105560,M201312,1045.44,QR Code,Success,P2P,2024-11-10 04:49:32,Amravati
T319220,U101153,M201566,850.19,AutoPay,Success,P2M,2024-07-16 22:31:02,Warangal
T319221,U103938,M201926,363.52,Intent,Success,P2M,2024-10-10 07:33:15,Akola
T319222,U105473,M201493,33.65,QR Code,Success,P2M,2024-11-07 04:36:00,Ulhasnagar
T319223,U102245,M201412,203.59,UPI,Success,P2M,2024-08-24 21:18:33,Bhilwara
T319224,U106942,M201444,486.06,QR Code,Success,P2P,2024-09-19 19:33:03,Gandhidham
T319225,U101686,M201536,507.51,QR Code,Success,P2M,2024-11-08 16:11:18,Dindigul
T319226,U105835,M201733,945.48,UPI,Success,P2M,2024-10-18 13:06:47,Dindigul
T319227,U100693,M200556,238.53,Intent,Success,P2M,2024-12-10 23:09:02,Sultan Pur Majra
T319228,U103790,M201582,1379.32,UPI,Success,P2M,2024-02-12 16:32:53,Saharanpur
T319229,U106290,M200963,89.11,AutoPay,Success,P2P,2024-02-15 23:31:13,Bhalswa Jahangir Pur
T319230,U105835,M201757,25.58,UPI,Success,P2M,2024-11-08 08:55:16,Jammu
T319231,U100497,M201821,97.21,AutoPay,Success,P2M,2024-02-02 13:57:29,Delhi
T319232,U102095,M201104,310.25,QR Code,Success,P2M,2024-01-06 21:11:19,Akola
T319233,U106913,M200443,865.54,UPI,Success,P2P,2024-07-15 22:02:15,Karawal Nagar
T319234,U106794,M200791,83.52,QR Code,Success,P2M,2024-12-23 22:10:17,Uluberia
T319235,U105291,M201310,397.24,UPI,Success,P2M,2024-01-28 16:02:52,Katihar
T319236,U100612,M201307,749.38,AutoPay,Success,P2M,2024-02-14 01:58:26,Barasat
T319237,U106842,M201964,17.74,UPI,Success,P2P,2024-09-16 01:06:32,Gangtok
T319238,U103967,M200490,21.2,AutoPay,Success,P2P,2024-08-30 20:26:30,Dehradun
T319239,U105434,M201411,337.25,QR Code,Success,P2M,2024-04-03 06:30:53,Chandigarh
T319240,U100375,M201724,100.84,UPI,Success,P2M,2024-03-26 00:44:57,Tiruchirappalli
T319241,U100805,M201574,299.44,UPI,Success,P2M,2024-10-27 16:42:28,Mahbubnagar
T319242,U100920,M200594,22.46,QR Code,Success,P2P,2024-04-26 20:35:23,Mirzapur
T319243,U104970,M200407,1883.33,UPI,Success,P2M,2024-01-25 09:25:19,Bettiah
T319244,U103604,M200326,530.93,AutoPay,Success,P2P,2024-12-16 17:44:51,Parbhani
T319245,U106953,M200941,580.29,UPI,Success,P2P,2024-07-25 17:00:08,Nadiad
T319246,U101443,M200948,356.4,QR Code,Success,P2M,2024-04-03 17:42:39,Shimoga
T319247,U105515,M201199,871.23,UPI,Success,P2M,2024-02-04 05:04:39,Chittoor
T319248,U101545,M201544,896.1,Intent,Success,P2M,2024-04-30 07:56:59,Raiganj
T319249,U101210,M201813,86.64,UPI,Success,P2P,2024-10-15 15:20:07,Alwar
T319250,U105101,M200382,731.36,UPI,Success,P2M,2024-10-28 09:30:50,Shahjahanpur
T319251,U102080,M201013,418.13,UPI,Success,P2M,2024-05-13 17:04:45,Adoni
T319252,U106212,M201281,718.55,QR Code,Success,P2P,2024-05-02 13:21:50,Ujjain
T319253,U104687,M200346,1254.8,QR Code,Success,P2M,2024-09-19 14:18:11,Panchkula
T319254,U105310,M200271,204.06,AutoPay,Success,P2M,2024-01-22 01:15:09,Sambalpur
T319255,U102148,M201284,423.05,Intent,Success,P2P,2024-10-09 08:46:11,Hospet
T319256,U101508,M200395,774.37,QR Code,Success,P2P,2024-12-14 10:19:44,Moradabad
T319257,U105404,M201715,2162.58,Intent,Success,P2P,2024-12-22 15:05:27,Yamunanagar
T319258,U100913,M200153,474.12,UPI,Success,P2M,2024-03-30 11:29:03,Faridabad
T319259,U102780,M201550,638.68,UPI,Success,P2P,2024-06-17 20:50:57,Uluberia
T319260,U100389,M201090,936.52,UPI,Success,P2M,2024-09-21 21:51:44,Pondicherry
T319261,U104049,M200840,695.72,UPI,Success,P2M,2024-03-02 04:35:20,Karawal Nagar
T319262,U104255,M201722,1426.53,Intent,Success,P2P,2024-04-17 23:36:43,Jalandhar
T319263,U104987,M200347,130.49,AutoPay,Success,P2P,2024-06-28 11:29:28,Panipat
T319264,U103625,M201958,1191.87,Intent,Failed,P2M,2024-10-02 01:17:54,Kochi
T319265,U101070,M201086,116.03,UPI,Success,P2M,2024-10-07 13:18:53,Mira-Bhayandar
